symbol,date_time,title,sapo,content_url,source
ACB,2025-10-23T16:33:00,"Cập nhật BCTC quý 3/2025 tối ngày 23/10: Các doanh nghiệp lớn công bố, nhiều kết quả bất ngờ","ACB báo lãi quý 3 đạt 5.382 tỷ đồng, tăng 11% so với cùng kỳ và lũy kế 9 tháng đầu năm đạt 16.072 tỷ đồng, tăng 5%. Triển lãm Giảng Võ (VEF) báo lãi quý 3 đạt 214 tỷ đồng, gấp đôi cùng kỳ và 9 tháng lãi 19.295 tỷ đồng, gấp 58 lần cùng kỳ.",https://cafef.vn/cap-nhat-bctc-quy-3-2025-sang-ngay-23-10-the-gioi-di-dong-bao-lai-gap-doi-cung-ky-pgbank-lai-tang-176-188251023000519082.chn,CafeF
ACB,2025-10-22T17:07:00,"Cập nhật BCTC quý 3/2025 tối ngày 22/10: ACB báo lãi trước thuế quý 3 gần 5.400 tỷ, công ty con của Vingroup báo lãi 9 tháng gấp 58 lần cùng kỳ","Nam Tân Uyên (NTC) ghi nhận lợi nhuận trước thuế quý 3 tăng 104% lên 151 tỷ đồng. Sông Đà Cao Cường (SCL) báo lãi trước thuế 22 tỷ đồng, tăng 1.148% so với cùng kỳ trong quý 3.",https://cafef.vn/cap-nhat-bctc-quy-3-2025-sang-ngay-22-10-techcombank-bao-lai-truoc-thue-ky-luc-loi-nhuan-nhua-tien-phong-tang-50-188251021235650003.chn,CafeF
ACB,2025-10-17T14:08:00,Bất ngờ tại công ty của nữ đại gia bí ẩn từng cầm hơn 4.000 tỷ đồng cổ phiếu ACB,"Lũy kế 9 tháng đầu năm 2025, mặc dù doanh thu giảm 18% so với cùng kỳ đạt 957 tỷ đồng, nhưng lợi nhuận sau thuế ghi nhận 191 tỷ đồng, tăng trưởng 22% so với cùng kỳ năm trước.",https://cafef.vn/bat-ngo-tai-cong-ty-cua-nu-dai-gia-bi-an-tung-cam-hon-4000-ty-dong-co-phieu-acb-18825101714091062.chn,CafeF
ACB,2025-10-02T08:53:00,Nam Long bảo lãnh khoản vay 400 tỷ đồng của công ty con tại ACB,HĐQT Đầu tư Nam Long đã phê duyệt việc bảo lãnh cho toàn bộ khoản vay 400 tỷ đồng theo Hợp đồng cấp tín dụng ký giữa VCD và ACB.,https://cafef.vn/nam-long-bao-lanh-khoan-vay-400-ty-dong-cua-cong-ty-con-tai-acb-188251002075349582.chn,CafeF
ACB,2025-08-31T10:04:00,"Hà Nội 'nắm trọn' 11/17 doanh nghiệp trị giá trên 5 tỷ USD tại Việt Nam, ACB và LPBank 'lên đời', 2 'ông lớn' nhà nước ngậm ngùi suy giảm","Có 7 cái tên đạt vốn hóa trên 10 tỷ USD. Vingroup và Vinhomes – dù đã là doanh nghiệp 5 tỷ USD từ đầu năm – nhưng với mức tăng trưởng 3 chữ số, đến nay đã có vốn hóa lần lượt là 19 tỷ USD và 16,5 tỷ USD, chỉ đứng sau Vietcombank (22 tỷ USD).",https://cafef.vn/ha-noi-nam-tron-11-17-doanh-nghiep-tri-gia-tren-5-ty-usd-tai-viet-nam-acb-va-lpbank-len-doi-2-ong-lon-nha-nuoc-ngam-ngui-suy-giam-188250831100457506.chn,CafeF
ACB,2025-07-25T11:04:00,"Cập nhật BCTC quý 2/2025 chiều ngày 25/7: Gelex, ACB lập kỷ lục, một công ty cao su báo lãi tăng tới 140%","ACB lãi sau thuế 4.881 tỷ đồng trong quý 2/2025, tăng 9%, đồng thời, đây cũng là mức lợi nhuận kỷ lục trong một quý của ACB. Lũy kế 6 tháng đầu năm, lợi nhuận ròng của PAN đạt gần 248 tỷ đồng, tăng 40% và là mức cao nhất PAN từng ghi nhận trong nửa đầu năm.",https://cafef.vn/cap-nhat-bctc-quy-2-2025-acb-the-pan-group-lap-ky-luc-ve-loi-nhuan-188250725000614223.chn,CafeF
ACB,2025-12-08 16:41,ACB: Phó TGĐ đăng ký mua 120.000 cổ phiếu,ACB: Phó TGĐ đăng ký mua 120.000 cổ phiếu,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-11-21 17:08,ACB: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ BCH Công đoàn Ngân hàng Thương mại Cổ phần Á Châu,ACB: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ BCH Công đoàn Ngân hàng Thương mại Cổ phần Á Châu,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-11-21 17:07,ACB: Báo cáo kết quả giao dịch cổ phiếu của BTGĐ và KTT,ACB: Báo cáo kết quả giao dịch cổ phiếu của BTGĐ và KTT,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-11-14 15:57,ACB: Quyết định của NHNNVN về việc bổ sung nội dung hoạt động vào Giấy phép thành lập và hoạt động,ACB: Quyết định của NHNNVN về việc bổ sung nội dung hoạt động vào Giấy phép thành lập và hoạt động,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-11-11 17:46,ACB: Nghị quyết và Biên bản kiểm phiếu bằng hình thức lấy ý kiến cổ đông bằng văn bản,ACB: Nghị quyết và Biên bản kiểm phiếu bằng hình thức lấy ý kiến cổ đông bằng văn bản,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-10-29 17:44,ACB: Thông báo giao dịch cổ phiếu của người nội bộ,ACB: Thông báo giao dịch cổ phiếu của người nội bộ,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-10-29 17:42,ACB: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ BCH Công đoàn ACB,ACB: Thông báo giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ BCH Công đoàn ACB,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-10-27 11:02,ACB: Dự thảo Nghị quyết ĐHĐCĐ thành lập công ty con,ACB: Dự thảo Nghị quyết ĐHĐCĐ thành lập công ty con,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-10-27 11:01,ACB: Phiếu lấy ý kiến cổ đông bằng văn bản,ACB: Phiếu lấy ý kiến cổ đông bằng văn bản,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-10-27 11:00,ACB: Tờ trình ĐHĐCĐ về việc thành lập công ty con,ACB: Tờ trình ĐHĐCĐ về việc thành lập công ty con,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-10-22 15:29,ACB: Giải trình chênh lệch LNST quý 3/2025 so với cùng kỳ năm trước,ACB: Giải trình chênh lệch LNST quý 3/2025 so với cùng kỳ năm trước,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-10-22 15:19,ACB đạt 16.000 tỷ đồng lợi nhuận sau 9 tháng,ACB đạt 16.000 tỷ đồng lợi nhuận sau 9 tháng,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-10-09 16:29,ACB khẳng định cam kết hỗ trợ doanh nghiệp tại “Hội nghị Ngành dệt may và chuỗi cung ứng – Giải pháp trong biến động”,ACB khẳng định cam kết hỗ trợ doanh nghiệp tại “Hội nghị Ngành dệt may và chuỗi cung ứng – Giải pháp trong biến động”,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-10-09 07:13,ACB lấy ý kiến cổ đông để lập công ty con,ACB lấy ý kiến cổ đông để lập công ty con,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-10-07 18:17,ACB: Thông báo ngày ĐKCC lấy ý kiến cổ đông bằng văn bản,ACB: Thông báo ngày ĐKCC lấy ý kiến cổ đông bằng văn bản,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-10-03 17:33,ACB: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền lấy ý kiến cổ đông bằng văn bản,ACB: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền lấy ý kiến cổ đông bằng văn bản,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-09-30 17:23,ACB: Nghị quyết HĐQT về phương án phát hành trái phiếu riêng lẻ lần 3.2025,ACB: Nghị quyết HĐQT về phương án phát hành trái phiếu riêng lẻ lần 3.2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-09-09 14:35,"ACB: Nghị quyết HĐQT số 4614.25, 4615.25, 4616.25, 4617.25 ngày 08/09/2025","ACB: Nghị quyết HĐQT số 4614.25, 4615.25, 4616.25, 4617.25 ngày 08/09/2025",https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-08-18 17:20,ACB: Thông báo ký hợp đồng kiểm toán BCTC 2025,ACB: Thông báo ký hợp đồng kiểm toán BCTC 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-08-12 17:33,ACB: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ,ACB: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-07-31 16:10,ACB: Báo cáo tình hình quản trị 6 tháng đầu năm 2025,ACB: Báo cáo tình hình quản trị 6 tháng đầu năm 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-07-23 11:22,ACB: Nghị quyết HĐQT về việc bổ nhiệm lại Phó TGĐ và thông báo thay đổi nhân sự,ACB: Nghị quyết HĐQT về việc bổ nhiệm lại Phó TGĐ và thông báo thay đổi nhân sự,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-07-18 14:24,"ACB: Nghị quyết HĐQT số 3745, 3747 ngày 16/07/2025  ngày 17/07/2025","ACB: Nghị quyết HĐQT số 3745, 3747 ngày 16/07/2025  ngày 17/07/2025",https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-07-01 14:08,ACB: Quyết định của NHNN về việc sửa đổi nội dung về vốn điều lệ tại Giấy phép thành lập và hoạt động,ACB: Quyết định của NHNN về việc sửa đổi nội dung về vốn điều lệ tại Giấy phép thành lập và hoạt động,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-06-27 18:23,ACB: Thông báo về việc niêm yết và giao dịch cổ phiếu thay đổi niêm yết,ACB: Thông báo về việc niêm yết và giao dịch cổ phiếu thay đổi niêm yết,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
ACB,2025-06-24 17:31,ACB: Quyết định về việc thay đổi đăng ký niêm yết,ACB: Quyết định về việc thay đổi đăng ký niêm yết,https://tcinvest.tcbs.com.vn/market-watch?symbol=ACB,TCBS
"ACB, CTG, VNM",2025-11-02T09:04:00,"Danh mục đầu tư gần 10 tỷ USD của 1 ‘cá mập' Nhà nước: Hơn 1 tỷ USD trái phiếu doanh nghiệp, đầu tư cổ phiếu ACB, VNM, CTG","Tính đến ngày 30/09/2025, công ty này đang đem hơn 132.552 tỷ đồng (chiếm 53,6% danh mục) để đi gửi ngân hàng, tăng gần 8.000 tỷ đồng so với đầu năm.",https://cafef.vn/danh-muc-dau-tu-gan-10-ty-usd-cua-1-ca-map-nha-nuoc-hon-1-ty-usd-trai-phieu-doanh-nghiep-dau-tu-co-phieu-acb-vnm-ctg-188251102090506224.chn,CafeF
"ACB, FPT, VIB",2025-09-12T14:06:00,"10 doanh nghiệp lãi nhất Việt Nam: Viettel soán ngôi PVN, ACB lần đầu lọt top, Hòa Phát tái xuất trong khi VIB và FPT 'biến mất'","Hòa Phát ở vị trí thứ 6, sau một năm vắng bóng, trong khi Vinamilk lại ghi nhận sự sụt giảm đáng kể xuống hạng 9.",https://cafef.vn/10-doanh-nghiep-lai-nhat-viet-nam-viettel-soan-ngoi-pvn-acb-lan-dau-lot-top-hoa-phat-tai-xuat-trong-khi-vib-va-fpt-bien-mat-188250912140632306.chn,CafeF
BCM,2025-09-01T00:03:00,"Lợi nhuận ngành bất động sản khu công nghiệp trái chiều: KBC, BCM báo lãi 'khủng' , vì sao IDICO (IDC) lại sụt giảm 43%?","Báo cáo tài chính nửa đầu năm 2025 của Tổng Công ty IDICO (IDC: HNX) cho thấy sự sụt giảm đáng kể về lợi nhuận, đặt trong bối cảnh nhiều đối thủ cùng ngành lại bứt phá mạnh mẽ.",https://cafef.vn/loi-nhuan-nganh-bat-dong-san-khu-cong-nghiep-trai-chieu-kbc-bcm-bao-lai-khung-vi-sao-idico-idc-lai-sut-giam-43-188250831224052716.chn,CafeF
BCM,2025-12-02 16:18,BCM: Nghị quyết HĐQT về việc góp tăng vốn điều lệ cho CTCP Becamex Bình Định,BCM: Nghị quyết HĐQT về việc góp tăng vốn điều lệ cho CTCP Becamex Bình Định,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-12-02 14:14,BCM: Nghị quyết HĐQT về việc góp tăng vốn điều lệ cho CTCP PT Hạ tầng Kỹ thuật Becamex - Bình Phước,BCM: Nghị quyết HĐQT về việc góp tăng vốn điều lệ cho CTCP PT Hạ tầng Kỹ thuật Becamex - Bình Phước,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-11-24 07:01,Becamex IDC (BCM) ráo riết huy động tài chính,Becamex IDC (BCM) ráo riết huy động tài chính,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-11-04 17:45,BCM: Giấy chứng nhận đăng ký hoạt động chi nhánh Mỹ Phước  thay đổi lần thứ 8,BCM: Giấy chứng nhận đăng ký hoạt động chi nhánh Mỹ Phước  thay đổi lần thứ 8,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-10-31 16:28,BCM: Giấy chứng nhận đăng ký hoạt động chi nhánh thay đổi lần thứ 7,BCM: Giấy chứng nhận đăng ký hoạt động chi nhánh thay đổi lần thứ 7,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-10-30 15:31,BCM: Giấy chứng nhận đăng ký hoạt động chi nhánh thay đổi lần thứ 8,BCM: Giấy chứng nhận đăng ký hoạt động chi nhánh thay đổi lần thứ 8,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-10-26 11:23,Becamex Group chi hơn 1.253 tỷ đồng mua hơn 125 triệu cổ phiếu của Becamex IJC,Becamex Group chi hơn 1.253 tỷ đồng mua hơn 125 triệu cổ phiếu của Becamex IJC,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-10-17 13:33,Becamex Group lên kế hoạch phát hành 2.000 tỷ đồng trái phiếu,Becamex Group lên kế hoạch phát hành 2.000 tỷ đồng trái phiếu,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-10-16 17:17,BCM: Nghị quyết HĐQT về việc phê duyệt phương án phát hành trái phiếu lần 2 năm 2025,BCM: Nghị quyết HĐQT về việc phê duyệt phương án phát hành trái phiếu lần 2 năm 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-10-16 17:16,BCM: Nghị quyết HĐQT về việc thay đổi con dấu của doanh nghiệp,BCM: Nghị quyết HĐQT về việc thay đổi con dấu của doanh nghiệp,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-10-16 17:15,BCM: Sửa đổi Điều lệ tổ chức và hoạt động công ty,BCM: Sửa đổi Điều lệ tổ chức và hoạt động công ty,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-10-10 14:25,BCM: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 11,BCM: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 11,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-10-02 15:19,Becamex IDC được cổ đông chấp thuận đổi tên thành Becamex Group,Becamex IDC được cổ đông chấp thuận đổi tên thành Becamex Group,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-10-01 17:40,BCM: Biên bản kiểm phiếu và Nghị quyết ĐHĐCĐ về việc lấy ý kiến cổ đông bằng văn bản năm 2025,BCM: Biên bản kiểm phiếu và Nghị quyết ĐHĐCĐ về việc lấy ý kiến cổ đông bằng văn bản năm 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-09-25 09:49,Becamex IDC đăng ký thực hiện quyền mua hơn 125 triệu cổ phiếu IJC,Becamex IDC đăng ký thực hiện quyền mua hơn 125 triệu cổ phiếu IJC,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-09-24 17:16,BCM: Nghị quyết HĐQT về việc thực hiện quyền mua cổ phiếu phát hành thêm của IJC,BCM: Nghị quyết HĐQT về việc thực hiện quyền mua cổ phiếu phát hành thêm của IJC,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-09-18 06:28,Cổ đông Becamex IDC (BCM) không thông qua kế hoạch chào bán 150 triệu cổ phiếu,Cổ đông Becamex IDC (BCM) không thông qua kế hoạch chào bán 150 triệu cổ phiếu,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-09-17 16:52,BCM: Biên bản kiểm phiếu lấy ý kiến cổ đông bằng văn bản lần 1 năm 2025,BCM: Biên bản kiểm phiếu lấy ý kiến cổ đông bằng văn bản lần 1 năm 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-09-08 20:08,BCM tiếp tục xin ý kiến cổ đông đổi tên công ty lần 2,BCM tiếp tục xin ý kiến cổ đông đổi tên công ty lần 2,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-09-08 16:59,BCM: Nghị quyết HĐQT về việc góp vốn thành lập CTCP Đường vành đai 4 TP.HCM,BCM: Nghị quyết HĐQT về việc góp vốn thành lập CTCP Đường vành đai 4 TP.HCM,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-09-08 14:34,"Becamex IDC thanh toán hơn 835 tỷ đồng gốc, lãi trái phiếu","Becamex IDC thanh toán hơn 835 tỷ đồng gốc, lãi trái phiếu",https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-09-06 10:31,"Becamex IDC huy động thêm 2.000 tỷ đồng trái phiếu, lãi suất 10,5%/năm","Becamex IDC huy động thêm 2.000 tỷ đồng trái phiếu, lãi suất 10,5%/năm",https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-09-05 17:31,BCM: Thông báo tài liệu lấy ý kiến cổ đông bằng văn bản năm 2025 lần 2,BCM: Thông báo tài liệu lấy ý kiến cổ đông bằng văn bản năm 2025 lần 2,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-08-29 14:13,"Becamex IDC sắp ""rót"" thêm gần 200 tỷ đồng vào công ty phát triển điện","Becamex IDC sắp ""rót"" thêm gần 200 tỷ đồng vào công ty phát triển điện",https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-08-28 14:31,BCM: Nghị quyết HĐQT về việc góp tăng vốn điều lệ cho CTCP Đầu tư và PT Điện Becamex - VSIP,BCM: Nghị quyết HĐQT về việc góp tăng vốn điều lệ cho CTCP Đầu tư và PT Điện Becamex - VSIP,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-08-21 16:30,Becamex IDC muốn đổi tên và trụ sở chính,Becamex IDC muốn đổi tên và trụ sở chính,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-08-21 11:25,BCM: Thông báo về ngày đăng ký cuối cùng lấy ý kiến cổ đông bằng văn bản lần 2 năm 2025,BCM: Thông báo về ngày đăng ký cuối cùng lấy ý kiến cổ đông bằng văn bản lần 2 năm 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-08-14 17:25,BCM: Nghị quyết HĐQT về việc chốt DSCĐ để lấy ý kiến cổ đông bằng văn bản,BCM: Nghị quyết HĐQT về việc chốt DSCĐ để lấy ý kiến cổ đông bằng văn bản,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-08-11 17:18,BCM: Kết quả phát hành Trái phiếu riêng lẻ - BCM12501,BCM: Kết quả phát hành Trái phiếu riêng lẻ - BCM12501,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-08-06 17:38,BCM: Thông báo phát hành cổ phiếu để trả cổ tức,BCM: Thông báo phát hành cổ phiếu để trả cổ tức,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-08-05 10:38,BCM: Nghị quyết HĐQT về việc chấm dứt hoạt động chi nhánh,BCM: Nghị quyết HĐQT về việc chấm dứt hoạt động chi nhánh,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-08-01 19:36,BCM: Thông báo thay đổi nhân sự,BCM: Thông báo thay đổi nhân sự,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-07-31 16:28,BCM: Thông báo ký hợp đồng kiểm toán BCTC 2025,BCM: Thông báo ký hợp đồng kiểm toán BCTC 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-07-30 14:58,BCM: Báo cáo tình hình quản trị công ty 06 tháng đầu năm 2025,BCM: Báo cáo tình hình quản trị công ty 06 tháng đầu năm 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-07-25 10:18,BCM: Giấy ủy quyền thực hiện CBTT,BCM: Giấy ủy quyền thực hiện CBTT,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-07-18 16:10,BCM: Quyết định HĐQT số 41 và 42 ngày 18/07/2025,BCM: Quyết định HĐQT số 41 và 42 ngày 18/07/2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-07-10 07:22,Becamex IDC (BCM) gia hạn thêm gần 2 tháng để lấy ý kiến chào bán 150 triệu cổ phiếu,Becamex IDC (BCM) gia hạn thêm gần 2 tháng để lấy ý kiến chào bán 150 triệu cổ phiếu,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-07-09 17:38,BCM: Thông báo về việc gia hạn thời gian lấy ý kiến cổ đông bằng văn bản lần 1 năm 2025,BCM: Thông báo về việc gia hạn thời gian lấy ý kiến cổ đông bằng văn bản lần 1 năm 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-07-09 17:37,BCM: Nghị quyết HĐQT về việc gia hạn thời gian lấy ý kiến cổ đông bằng văn bản lần 1 năm 2025,BCM: Nghị quyết HĐQT về việc gia hạn thời gian lấy ý kiến cổ đông bằng văn bản lần 1 năm 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-07-04 22:07,Becamex IDC miễn nhiệm Phó Tổng Giám đốc thường trực,Becamex IDC miễn nhiệm Phó Tổng Giám đốc thường trực,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-07-04 06:48,Becamex IDC (BCM) tiếp tục thay đổi nhân sự cấp cao,Becamex IDC (BCM) tiếp tục thay đổi nhân sự cấp cao,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-07-03 17:35,BCM: Thông báo thay đổi nhân sự - Miễn nhiệm Phó Tổng Giám đốc thường trực,BCM: Thông báo thay đổi nhân sự - Miễn nhiệm Phó Tổng Giám đốc thường trực,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-06-28 00:05,Becamex IDC lên kế hoạch phát hành 2.500 tỷ đồng trái phiếu,Becamex IDC lên kế hoạch phát hành 2.500 tỷ đồng trái phiếu,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-06-27 17:03,BCM: Tài liệu lấy ý kiến cổ đông bằng văn bản lần 1 năm 2025,BCM: Tài liệu lấy ý kiến cổ đông bằng văn bản lần 1 năm 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-06-27 14:34,BCM: Thông báo công văn của UBCKNN về tài liệu báo cáo phát hành cổ phiếu để trả cổ tức của BCM,BCM: Thông báo công văn của UBCKNN về tài liệu báo cáo phát hành cổ phiếu để trả cổ tức của BCM,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-06-27 14:33,BCM: Nghị quyết HĐQT về việc phát hành trái phiếu riêng lẻ năm 2025,BCM: Nghị quyết HĐQT về việc phát hành trái phiếu riêng lẻ năm 2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-06-27 14:31,BCM: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 10,BCM: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 10,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-06-26 00:09,"Becamex IDC bất ngờ miễn nhiệm Tổng giám đốc đã giữ chức 7 năm, bổ nhiệm người cũ lên thay","Becamex IDC bất ngờ miễn nhiệm Tổng giám đốc đã giữ chức 7 năm, bổ nhiệm người cũ lên thay",https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BCM,2025-06-25 16:27,BCM: Nghị quyết HĐQT về việc miễn nhiệm và bổ nhiệm TGĐ - Người ĐDPL,BCM: Nghị quyết HĐQT về việc miễn nhiệm và bổ nhiệm TGĐ - Người ĐDPL,https://tcinvest.tcbs.com.vn/market-watch?symbol=BCM,TCBS
BID,2025-12-04 11:18,BID: Nghị quyết HĐQT thông qua việc điều chỉnh hạn mức đối tác đối với Ngân hàng Liên doanh Lào Việt,BID: Nghị quyết HĐQT thông qua việc điều chỉnh hạn mức đối tác đối với Ngân hàng Liên doanh Lào Việt,https://tcinvest.tcbs.com.vn/market-watch?symbol=BID,TCBS
BID,2025-11-28 15:24,BID: Quyết định về việc thay đổi địa điểm đặt trụ sở Chi nhánh Hạ Long,BID: Quyết định về việc thay đổi địa điểm đặt trụ sở Chi nhánh Hạ Long,https://tcinvest.tcbs.com.vn/market-watch?symbol=BID,TCBS
BID,2025-11-28 15:23,BID: Nghị quyết HĐQT về việc thông qua Hồ sơ đăng ký chào bán trái phiếu tăng vốn BIDV ra công chúng,BID: Nghị quyết HĐQT về việc thông qua Hồ sơ đăng ký chào bán trái phiếu tăng vốn BIDV ra công chúng,https://tcinvest.tcbs.com.vn/market-watch?symbol=BID,TCBS
BID,2025-11-17 17:49,BID: Nghị quyết HĐQT số 1266 ngày 17/11/2025,BID: Nghị quyết HĐQT số 1266 ngày 17/11/2025,https://tcinvest.tcbs.com.vn/market-watch?symbol=BID,TCBS
BID,2025-11-17 16:06,BID: HĐQT thông qua giao dịch với bên có liên quan (BIDV Tower),BID: HĐQT thông qua giao dịch với bên có liên quan (BIDV Tower),https://tcinvest.tcbs.com.vn/market-watch?symbol=BID,TCBS
BID,2025-11-14 17:44,BID: Quyết định của TGĐ về việc thay đổi địa chỉ đặt trụ sở Chi nhánh và các phòng GD trực thuộc CN Phú Quốc,BID: Quyết định của TGĐ về việc thay đổi địa chỉ đặt trụ sở Chi nhánh và các phòng GD trực thuộc CN Phú Quốc,https://tcinvest.tcbs.com.vn/market-watch?symbol=BID,TCBS
